ActionGeo_CountryCode,ActionGeo_FullName,ActionGeo_Lat,ActionGeo_Long,GLOBALEVENTID,SOURCEURL,SQLDATE,company,industry,sentiment,title,topic,domain
,,,,584150935,https://techcrunch.com/2016/09/29/watson-financial-services-is-born-out-of-ibms-purchase-of-promontory-financial-group/,20160930,ibm,technology,,watson financial services is born out of ibms purchase of promontory financial group,watson,techcrunch.com
KS,South Korea,37.0,127.5,584362687,http://www.itproportal.com/news/ibm-to-acquire-financial-consulting-firm-promontory-to-help-train-watson/,20160930,ibm,technology,,ibm to acquire financial consulting firm promontory to help train watson,watson,www.itproportal.com
,,,,584399193,http://www.networksasia.net/article/ibm-promises-one-stop-analytics-shop-ai-powered-big-data-platform.1475235984,20160930,ibm,technology,,ibm promises one stop analytics shop ai powered big data platform.1475235984,data,www.networksasia.net
UK,"London, London, City of, United Kingdom",51.5,-0.116667,584430080,http://www.theregister.co.uk/2016/09/30/seti_turns_et_probe_on_ibm_cloud/,20160930,ibm,technology,,seti turns et probe on ibm cloud,cloud,www.theregister.co.uk
GM,"Berlin, Berlin, Germany",52.5167,13.4,578662900,http://www.pressreleasepoint.com/capgemini-zurichs-chosen-provider-core-insurance-system-transformation,20160913,capgemini,technology,,capgemini zurichs chosen provider core insurance system transformation,insurance,www.pressreleasepoint.com
US,"San Francisco, California, United States",37.7749,-122.419,579265676,http://www.prnewswire.com/news-releases/capgemini-appoints-kim-smith-as-chief-digital-officer-in-north-america-300328247.html,20160915,capgemini,technology,,capgemini appoints kim smith as chief digital officer in north america 300328247.html,digital,www.prnewswire.com
CH,"Kunlun, Zhejiang, China",29.9197,120.83,575173284,http://www.pressreleasepoint.com/huawei-and-infosys-launch-new-financial-cloud-solution-empower-bank-30,20160902,infosys,technology,,huawei and infosys launch new financial cloud solution empower bank 30,cloud,www.pressreleasepoint.com
CH,"Kunlun, Zhejiang, China",29.9197,120.83,575288215,http://www.techrecur.com/huawei-and-infosys-launch-new-financial-cloud-solution-to-empower-bank-3-0/,20160902,infosys,technology,,huawei and infosys launch new financial cloud solution to empower bank 3 0,cloud,www.techrecur.com
CH,"Zhang Xin, Beijing, China",40.0156,116.669,576084865,https://www.perssupport.nl/persbericht/101382/huawei-and-infosys-launch-new-financial-cloud-solution-to-empower-bank-3-0,20160905,infosys,technology,,huawei and infosys launch new financial cloud solution to empower bank 3 0,cloud,www.perssupport.nl
IN,"Bengaluru, Karnataka, India",12.9833,77.5833,578590570,http://www.thenewsminute.com/article/cauvery-protests-tcs-infosys-shut-down-bengaluru-flipkart-operations-hit-49822,20160913,infosys,technology,,cauvery protests tcs infosys shut down bengaluru flipkart operations hit 49822,operations,www.thenewsminute.com
IN,"Bengaluru, Karnataka, India",12.9833,77.5833,579588390,http://www.ibtimes.co.in/infosys-sun-pharma-shares-saw-active-buying-by-mutual-funds-august-693909,20160817,infosys,health,,infosys sun pharma shares saw active buying by mutual funds august 693909,pharma,www.ibtimes.co.in
IN,India,20.0,77.0,582583757,http://www.thehindubusinessline.com/info-tech/infosys-chalks-out-strategy-to-revive-consulting-business/article9146890.ece,20160925,infosys,technology,,infosys chalks out strategy to revive consulting business,consulting,www.thehindubusinessline.com
US,"Los Angeles County, California, United States",34.3667,-118.201,574969039,http://mynewsla.com/crime/2016/09/01/pfizer-wants-suit-dropped-by-inmate-alleging-anti-smoking-drug-caused-breakdown/,20160901,pfizer,health,,pfizer wants suit dropped by inmate alleging anti smoking drug caused breakdown,drug,mynewsla.com
,,,,574977594,http://www.genengnews.com/insight-and-intelligence/pfizer-s-medivation-deal-shakes-up-immuno-oncology/77900738/,20160901,pfizer,health,,pfizer s medivation deal shakes up immuno oncology,oncology,www.genengnews.com
US,United States,38.0,-97.0,576364789,http://www.benchmarkmonitor.com/att-inc-nyset-went-down-0-02-pfizer-inc-nysepfe-yingli-green-energy-holding-co-ltd-nyseyge-medtronic-plc-nysemdt/1888815/,20160906,pfizer,technology,,att inc nyset went down 0 02 pfizer inc nysepfe yingli green energy holding co ltd nyseyge medtronic plc nysemdt,energy,www.benchmarkmonitor.com
US,"New York, United States",42.1497,-74.9384,576591881,http://www.wkrb13.com/business/1658895/pfizer-acquires-astrazeneca-antibiotics-assets.html,20160907,pfizer,technology,,pfizer acquires astrazeneca antibiotics assets.html,iot,www.wkrb13.com
US,"Boston, Massachusetts, United States",42.3584,-71.0598,577182774,http://www.bloomberg.com/politics/articles/2016-09-08/clinton-s-drug-proposals-very-negative-pfizer-ceo-says,20160908,pfizer,health,,clinton s drug proposals very negative pfizer ceo says,drug,www.bloomberg.com
US,"Boston, Massachusetts, United States",42.3584,-71.0598,577224215,http://www.bloomberg.com/politics/trackers/2016-09-08/clinton-s-drug-proposals-very-negative-pfizer-ceo-says,20160908,pfizer,health,,clinton s drug proposals very negative pfizer ceo says,drug,www.bloomberg.com
US,"San Francisco, California, United States",37.7749,-122.419,577353126,http://www.vosizneias.com/249030/2016/09/09/boston-pfizer-ceo-says-clinton-plan-to-curb-drug-prices-would-hurt-consumers/,20160909,pfizer,health,,boston pfizer ceo says clinton plan to curb drug prices would hurt consumers,drug,www.vosizneias.com
CA,Canada,60.0,-95.0,577530334,https://reportca.net/2016/09/epipen-sold-out-at-your-drugstore-increased-demand-is-hurting-supply-pfizer-canada/,20160909,pfizer,health,,epipen sold out at your drugstore increased demand is hurting supply pfizer canada,drug,reportca.net
,,,,577530559,http://www.fiercepharma.com/pharma/pfizer-ceo-calls-clinton-drug-plan-very-negative-for-innovation,20160909,pfizer,health,,pfizer ceo calls clinton drug plan very negative for innovation,drug,www.fiercepharma.com
US,"Missouri, United States",38.4623,-92.302,577564645,http://www.oann.com/clinton-spokeswoman-defends-drug-plan-after-pfizer-comments/,20160909,pfizer,health,,clinton spokeswoman defends drug plan after pfizer comments,drug,www.oann.com
US,United States,38.0,-97.0,577618817,http://marketrealist.com/2016/09/pfizers-essential-health-business-what-you-need-to-know/,20160909,pfizer,health,,pfizers essential health business what you need to know,health,marketrealist.com
US,"Boston, Massachusetts, United States",42.3584,-71.0598,577879328,http://legalinsurrection.com/2016/09/pfizer-ceo-hillarys-drug-proposal-drives-us-toward-single-payer/,20160911,pfizer,health,,pfizer ceo hillarys drug proposal drives us toward single payer,drug,legalinsurrection.com
,,,,578311251,http://www.wgmd.com/fda-staff-flags-concerns-about-pfizer039s-quit-smoking-drug-study/,20160912,pfizer,health,,fda staff flags concerns about pfizer039s quit smoking drug study,drug,www.wgmd.com
US,"Iowa, United States",42.0046,-93.214,578622347,http://www.bloomberg.com/news/articles/2016-09-13/pfizer-money-may-have-clouded-doctor-judgment-of-risks-fda-says,20160913,pfizer,technology,,pfizer money may have clouded doctor judgment of risks fda says,cloud,www.bloomberg.com
US,United States,38.0,-97.0,578660201,http://www.lvb.com/article/20160913/LVB01/160919962/berks-skin-adhesive-company-strikes-deal-with-pharma-giant-pfizer,20160913,pfizer,health,,berks skin adhesive company strikes deal with pharma giant pfizer,pharma,www.lvb.com
US,"Iowa, United States",42.0046,-93.214,578719821,http://www.investors.com/news/fda-concerned-money-to-doctors-clouding-pfizer-drug-test-results/,20160913,pfizer,technology,,fda concerned money to doctors clouding pfizer drug test results,cloud,www.investors.com
,,,,578784126,http://seekingalpha.com/article/4006007-pfizer-pfe-management-presents-morgan-stanley-global-healthcare-brokers-conference-transcript,20160914,pfizer,health,,4006007 pfizer pfe management presents morgan stanley global healthcare brokers conference transcript,health,seekingalpha.com
,,,,578973498,http://www.fiercepharma.com/vaccines/clinton-pneumonia-diagnosis-brings-attention-to-vaccines-from-merck-pfizer,20150915,pfizer,health,,clinton pneumonia diagnosis brings attention to vaccines from merck pfizer,vaccine,www.fiercepharma.com
US,"New York, United States",42.1497,-74.9384,579630718,http://www.finanznachrichten.de/nachrichten-2016-09/38604228-pfizer-receives-positive-chmp-opinion-for-ibrance-palbociclib-in-combination-with-endocrine-therapy-for-the-treatment-of-hr-her2-metastatic-breast-004.htm,20150917,pfizer,health,,38604228 pfizer receives positive chmp opinion for ibrance palbociclib in combination with endocrine therapy for the treatment of hr her2 metastatic breast 004.htm,therapy,www.finanznachrichten.de
IN,"Bengaluru, Karnataka, India",12.9833,77.5833,579649820,https://www.yahoo.com/news/ema-advisory-panel-recommends-nod-pfizers-breast-cancer-122625158--finance.html,20160916,pfizer,technology,,ema advisory panel recommends nod pfizers breast cancer 122625158  finance.html,finance,www.yahoo.com
,,,,579688229,http://profit.ndtv.com/news/international-business/article-european-advisory-panel-recommends-nod-for-pfizer-breast-cancer-drug-1459652?pfrom=Defence_profit2016,20160916,pfizer,health,,article european advisory panel recommends nod for pfizer breast cancer drug 1459652?pfrom=defence profit2016,drug,profit.ndtv.com
US,"Virginia, United States",37.768,-78.2057,581279469,http://www.fiercepharma.com/marketing/pfizer-s-new-moodivator-app-meant-to-help-people-monitor-mental-health,20160921,pfizer,health,,pfizer s new moodivator app meant to help people monitor mental health,health,www.fiercepharma.com
US,"New York, United States",42.1497,-74.9384,582207507,http://therealdeal.com/2016/09/23/say-no-to-drugs-pfizer-building-upzoning-draws-ire/,20160924,pfizer,health,,say no to drugs pfizer building upzoning draws ire,drug,therealdeal.com
US,"Manhattan, New York, United States",40.7834,-73.9662,582432852,http://www.wkrb13.com/markets/1733750/pfizer-inc-pfe-stake-cut-by-sumitomo-life-insurance-co.html,20160925,pfizer,technology,,pfizer inc pfe stake cut by sumitomo life insurance co.html,insurance,www.wkrb13.com
,,,,582802418,http://www.benzinga.com/general/biotech/16/09/8493827/pfizer-decides-against-splitting-innovative-and-essential-health-will-,20160926,pfizer,health,,pfizer decides against splitting innovative and essential health will ,health,www.benzinga.com
US,"New York, United States",42.1497,-74.9384,582810999,http://www.themalaymailonline.com/money/article/pfizer-says-wont-split-ending-years-of-speculation-about-drug-giant,20160926,pfizer,health,,pfizer says wont split ending years of speculation about drug giant,drug,www.themalaymailonline.com
US,"Montana, United States",46.9048,-110.326,582867091,http://mtstandard.com/business/drugmaker-pfizer-decides-not-to-break-up-business/article_dabb8d6b-bb43-5b0d-8829-d830b48fae6d.html,20160926,pfizer,health,,drugmaker pfizer decides not to break up business,drug,mtstandard.com
,,,,582882954,http://www.proactiveinvestors.com/companies/news/166467/pfizer-cant-do-without-essential-health-or-innovation-166467.html,20160926,pfizer,health,,pfizer cant do without essential health or innovation 166467.html,health,www.proactiveinvestors.com
UK,United Kingdom,54.0,-2.0,582895215,http://www.news957.com/world/2016/09/26/drugmaker-pfizer-decides-not-to-break-up-business/,20160827,pfizer,health,,drugmaker pfizer decides not to break up business,drug,www.news957.com
US,"Hawaii, United States",21.1098,-157.531,582900293,http://www.hawaiinewsnow.com/story/33189194/drugmaker-pfizer-decides-not-to-break-up-business,20160827,pfizer,health,,drugmaker pfizer decides not to break up business,drug,www.hawaiinewsnow.com
US,"New York, United States",42.1497,-74.9384,582941717,http://www.wacotrib.com/news/ap_nation/headlines/drugmaker-pfizer-decides-not-to-break-up-business/article_139d8ee7-2070-5c10-a4ae-21694d7c5ce7.html,20160827,pfizer,health,,drugmaker pfizer decides not to break up business,drug,www.wacotrib.com
US,"Trenton, New Jersey, United States",40.2171,-74.7429,582945237,http://www.starherald.com/news/business/drugmaker-pfizer-decides-not-to-break-up-business/article_3ad3ad87-0118-5286-a117-16afd0d3f7f3.html,20160827,pfizer,health,,drugmaker pfizer decides not to break up business,drug,www.starherald.com
US,"Montgomery County, New York, United States",42.8834,-74.4162,582945238,http://www.phillyvoice.com/drugmaker-pfizer-decides-not-to-break-up-business/,20160827,pfizer,health,,drugmaker pfizer decides not to break up business,drug,www.phillyvoice.com
,,,,582961245,http://www.business-standard.com/article/pti-stories/drugmaker-pfizer-decides-not-to-break-up-business-116092700085_1.html,20160926,pfizer,health,,drugmaker pfizer decides not to break up business 116092700085 1.html,drug,www.business-standard.com
,,,,583027404,http://www.irishexaminer.com/business/us-drugmakerpfizer-shelves-split-plan-422985.html,20150928,pfizer,health,,us drugmakerpfizer shelves split plan 422985.html,drug,www.irishexaminer.com
US,"New York, United States",42.1497,-74.9384,583059284,http://www.bostonglobe.com/business/2016/09/26/drugmaker-pfizer-decides-not-break-business/7tmByTMh73PbPUNiYAlrcI/story.html,20160828,pfizer,health,,drugmaker pfizer decides not break business,drug,www.bostonglobe.com
US,"New York, United States",42.1497,-74.9384,583082428,http://www.rep-am.com/news/news-business/2016/09/26/drugmaker-pfizer-decides-not-to-break-up-business-2/,20160828,pfizer,health,,drugmaker pfizer decides not to break up business 2,drug,www.rep-am.com
UK,United Kingdom,54.0,-2.0,583490196,http://www.newdelhitimes.com/drugmaker-pfizer-decides-not-to-break-up-business123/,20160829,pfizer,health,,drugmaker pfizer decides not to break up business123,drug,www.newdelhitimes.com
US,"New York, United States",42.1497,-74.9384,583522956,http://www.finanznachrichten.de/nachrichten-2016-09/38706973-pfizer-to-showcase-progress-of-broad-based-oncology-portfolio-at-european-society-for-medical-oncology-esmo-2016-congress-004.htm,20160928,pfizer,health,,38706973 pfizer to showcase progress of broad based oncology portfolio at european society for medical oncology esmo 2016 congress 004.htm,medical,www.finanznachrichten.de
SZ,Switzerland,47.0,8.0,574677131,http://www.fiercepharma.com/manufacturing/novartis-commits-to-car-t-manufacturing-restructure-cell-therapy-work,20160901,novartis,health,,novartis commits to car t manufacturing restructure cell therapy work,therapy,www.fiercepharma.com
